id,category
2630,physics
2631,math
2632,math
2633,cs
2634,math
2635,cs
2636,cs
2637,physics
2638,cs
2639,cs
2640,math
2641,cs
2642,cs
2643,math
2644,cs
2645,cs
2646,cs
2647,cs
2648,math
2649,math
2650,math
2651,stat
2652,cs
2653,cs
2654,cs
2655,stat
2656,stat
2657,cs
2658,math
2659,cs
2660,cs
2661,math
2662,stat
2663,cs
2664,stat
2665,physics
2666,math
2667,cs
2668,physics
2669,physics
2670,math
2671,physics
2672,math
2673,physics
2674,cs
2675,cs
2676,math
2677,cs
2678,cs
2679,cs
2680,cs
2681,stat
2682,cs
2683,cs
2684,stat
2685,cs
2686,stat
2687,cs
2688,math
2689,cs
2690,cs
2691,math
2692,cs
2693,cs
2694,cs
2695,cs
2696,cs
2697,cs
2698,physics
2699,math
2700,math
2701,math
2702,physics
2703,cs
2704,math
2705,cs
2706,stat
2707,cs
2708,math
2709,cs
2710,cs
2711,math
2712,stat
2713,cs
2714,cs
2715,math
2716,cs
2717,cs
2718,cs
2719,stat
2720,cs
2721,physics
2722,math
2723,math
2724,math
2725,math
2726,physics
2727,cs
2728,cs
2729,cs
2730,stat
2731,cs
2732,cs
2733,stat
2734,cs
2735,math
2736,cs
2737,stat
2738,physics
2739,math
2740,physics
2741,cs
2742,math
2743,math
2744,math
2745,cs
2746,cs
2747,cs
2748,cs
2749,cs
2750,math
2751,cs
2752,cs
2753,cs
2754,cs
2755,math
2756,cs
2757,physics
2758,math
2759,physics
2760,stat
2761,math
2762,math
2763,stat
2764,math
2765,cs
2766,math
2767,cs
2768,cs
2769,math
2770,cs
2771,physics
2772,cs
2773,stat
2774,cs
2775,physics
2776,cs
2777,math
2778,math
2779,cs
2780,cs
2781,stat
2782,math
2783,physics
2784,math
2785,cs
2786,cs
2787,math
2788,math
2789,cs
2790,physics
2791,cs
2792,physics
2793,math
2794,cs
2795,physics
2796,math
2797,math
2798,math
2799,cs
2800,stat
2801,cs
2802,math
2803,math
2804,physics
2805,cs
2806,cs
2807,cs
2808,cs
2809,math
2810,cs
2811,math
2812,physics
2813,cs
2814,math
2815,cs
2816,cs
2817,math
2818,cs
2819,math
2820,cs
2821,cs
2822,stat
2823,math
2824,physics
2825,math
2826,physics
2827,math
2828,math
2829,physics
2830,physics
2831,cs
2832,physics
2833,cs
2834,physics
2835,cs
2836,stat
2837,cs
2838,cs
2839,physics
2840,math
2841,math
2842,cs
2843,cs
2844,stat
2845,stat
2846,math
2847,cs
2848,physics
2849,physics
2850,cs
2851,physics
2852,cs
2853,cs
2854,cs
2855,math
2856,cs
2857,physics
2858,math
2859,math
2860,cs
2861,physics
2862,cs
2863,stat
2864,cs
2865,cs
2866,cs
2867,math
2868,cs
2869,cs
2870,physics
2871,physics
2872,cs
2873,cs
2874,cs
2875,stat
2876,stat
2877,cs
2878,cs
2879,stat
2880,cs
2881,cs
2882,math
2883,physics
2884,math
2885,cs
2886,cs
2887,math
2888,math
2889,math
2890,stat
2891,cs
2892,physics
2893,cs
2894,math
2895,cs
2896,physics
2897,physics
2898,stat
2899,math
2900,cs
2901,stat
2902,cs
2903,math
2904,physics
2905,cs
2906,cs
2907,cs
2908,cs
2909,math
2910,cs
2911,math
2912,physics
2913,physics
2914,cs
2915,math
2916,cs
2917,physics
2918,cs
2919,cs
2920,cs
2921,cs
2922,math
2923,cs
2924,math
2925,stat
2926,math
2927,math
2928,math
2929,cs
2930,math
2931,physics
2932,cs
2933,physics
2934,stat
2935,cs
2936,cs
2937,stat
2938,cs
2939,cs
2940,physics
2941,math
2942,math
2943,physics
2944,physics
2945,cs
2946,cs
2947,math
2948,stat
2949,cs
2950,cs
2951,cs
2952,cs
2953,cs
2954,cs
2955,math
2956,cs
2957,cs
2958,cs
2959,stat
2960,cs
2961,stat
2962,math
2963,cs
2964,cs
2965,stat
2966,physics
2967,cs
2968,cs
2969,cs
2970,math
2971,cs
2972,cs
2973,math
2974,stat
2975,cs
2976,math
2977,math
2978,cs
2979,physics
2980,physics
2981,math
2982,math
2983,stat
2984,physics
2985,stat
2986,math
2987,cs
2988,cs
2989,cs
2990,physics
2991,physics
2992,cs
2993,cs
2994,cs
2995,physics
2996,math
2997,cs
2998,cs
2999,cs
3000,stat
3001,physics
3002,math
3003,cs
3004,math
3005,math
3006,math
3007,math
3008,cs
3009,cs
3010,stat
3011,stat
3012,math
3013,physics
3014,physics
3015,math
3016,math
3017,cs
3018,cs
3019,math
3020,cs
3021,stat
3022,cs
3023,math
3024,cs
3025,cs
3026,cs
3027,cs
3028,cs
3029,stat
3030,cs
3031,cs
3032,math
3033,cs
3034,cs
3035,cs
3036,math
3037,math
3038,cs
3039,physics
3040,math
3041,stat
3042,physics
3043,cs
3044,math
3045,math
3046,cs
3047,cs
3048,cs
3049,cs
3050,physics
3051,math
3052,cs
3053,math
3054,cs
3055,math
3056,physics
3057,math
3058,cs
3059,cs
3060,cs
3061,stat
3062,math
3063,stat
3064,cs
3065,physics
3066,cs
3067,stat
3068,physics
3069,physics
3070,cs
3071,stat
3072,physics
3073,cs
3074,physics
3075,cs
3076,physics
3077,physics
3078,cs
3079,cs
3080,cs
3081,cs
3082,cs
3083,math
3084,physics
3085,math
3086,physics
3087,physics
3088,cs
3089,stat
3090,math
3091,cs
3092,cs
3093,math
3094,math
3095,physics
3096,math
3097,physics
3098,math
3099,cs
3100,cs
3101,math
3102,math
3103,stat
3104,cs
3105,cs
3106,cs
3107,math
3108,physics
3109,math
3110,cs
3111,stat
3112,cs
3113,cs
3114,cs
3115,math
3116,cs
3117,physics
3118,cs
3119,cs
3120,cs
3121,cs
3122,math
3123,physics
3124,stat
3125,stat
3126,math
3127,cs
3128,cs
3129,physics
3130,stat
3131,math
3132,math
3133,cs
3134,cs
3135,cs
3136,cs
3137,physics
3138,physics
3139,math
3140,cs
3141,math
3142,cs
3143,physics
3144,math
3145,cs
3146,math
3147,math
3148,cs
3149,stat
3150,cs
3151,math
3152,cs
3153,cs
3154,cs
3155,stat
3156,cs
3157,physics
3158,cs
3159,stat
3160,cs
3161,math
3162,cs
3163,cs
3164,stat
3165,math
3166,cs
3167,cs
3168,cs
3169,cs
3170,cs
3171,math
3172,math
3173,math
3174,stat
3175,stat
3176,cs
3177,cs
3178,stat
3179,math
3180,physics
3181,math
3182,math
3183,cs
3184,math
3185,math
3186,cs
3187,cs
3188,stat
3189,math
3190,math
3191,stat
3192,math
3193,math
3194,cs
3195,cs
3196,cs
3197,math
3198,cs
3199,math
3200,math
3201,math
3202,physics
3203,stat
3204,math
3205,cs
3206,math
3207,cs
3208,cs
3209,math
3210,math
3211,cs
3212,cs
3213,cs
3214,cs
3215,math
3216,cs
3217,cs
3218,cs
3219,cs
3220,stat
3221,cs
3222,math
3223,math
3224,physics
3225,physics
3226,stat
3227,physics
3228,math
3229,math
3230,math
3231,cs
3232,math
3233,cs
3234,cs
3235,cs
3236,cs
3237,math
3238,cs
3239,stat
3240,cs
3241,math
3242,math
3243,math
3244,stat
3245,physics
3246,physics
3247,math
3248,cs
3249,math
3250,physics
3251,cs
3252,cs
3253,math
3254,math
3255,stat
3256,cs
3257,math
3258,cs
3259,cs
3260,cs
3261,cs
3262,cs
3263,math
3264,math
3265,math
3266,physics
3267,cs
3268,cs
3269,stat
3270,cs
3271,cs
3272,physics
3273,stat
3274,physics
3275,math
3276,cs
3277,math
3278,cs
3279,math
3280,cs
3281,physics
3282,cs
3283,cs
3284,math
3285,math
3286,cs
3287,cs
3288,stat
3289,physics
3290,cs
3291,cs
3292,stat
3293,cs
3294,cs
3295,physics
3296,math
3297,cs
3298,cs
3299,cs
3300,math
3301,math
3302,cs
3303,physics
3304,cs
3305,cs
3306,cs
3307,cs
3308,physics
3309,physics
3310,physics
3311,physics
3312,math
3313,cs
3314,physics
3315,cs
3316,physics
3317,cs
3318,math
3319,physics
3320,math
3321,math
3322,cs
3323,physics
3324,math
3325,physics
3326,physics
3327,physics
3328,math
3329,stat
3330,math
3331,cs
3332,physics
3333,math
3334,math
3335,cs
3336,cs
3337,physics
3338,cs
3339,math
3340,cs
3341,cs
3342,physics
3343,physics
3344,stat
3345,physics
3346,math
3347,cs
3348,physics
3349,cs
3350,cs
3351,physics
3352,math
3353,cs
3354,math
3355,physics
3356,math
3357,math
3358,cs
3359,cs
3360,cs
3361,stat
3362,cs
3363,math
3364,cs
3365,physics
3366,cs
3367,stat
3368,cs
3369,math
3370,math
3371,stat
3372,math
3373,physics
3374,math
3375,math
3376,math
3377,physics
3378,cs
3379,cs
3380,cs
3381,stat
3382,cs
3383,cs
3384,cs
3385,cs
3386,math
3387,math
3388,cs
3389,math
3390,cs
3391,stat
3392,math
3393,math
3394,stat
3395,stat
3396,cs
3397,cs
3398,cs
3399,math
3400,physics
3401,cs
3402,cs
3403,stat
3404,math
3405,math
3406,math
3407,cs
3408,math
3409,math
3410,cs
3411,cs
3412,cs
3413,cs
3414,math
3415,physics
3416,stat
3417,cs
3418,math
3419,math
3420,cs
3421,cs
3422,math
3423,math
3424,math
3425,stat
3426,physics
3427,cs
3428,stat
3429,stat
3430,math
3431,cs
3432,math
3433,cs
3434,cs
3435,math
3436,math
3437,physics
3438,cs
3439,physics
3440,cs
3441,cs
3442,stat
3443,math
3444,cs
3445,cs
3446,cs
3447,math
3448,math
3449,physics
3450,physics
3451,math
3452,cs
3453,stat
3454,math
3455,cs
3456,math
3457,math
3458,physics
3459,physics
3460,math
3461,cs
3462,math
3463,math
3464,math
3465,math
3466,physics
3467,cs
3468,physics
3469,cs
3470,cs
3471,math
3472,cs
3473,math
3474,math
3475,cs
3476,math
3477,math
3478,physics
3479,cs
3480,physics
3481,math
3482,physics
3483,cs
3484,cs
3485,cs
3486,cs
3487,physics
3488,physics
3489,physics
3490,physics
3491,math
3492,physics
3493,cs
3494,cs
3495,cs
3496,cs
3497,math
3498,math
3499,cs
3500,math
3501,cs
3502,cs
3503,cs
3504,math
3505,math
3506,stat
3507,physics
3508,math
3509,math
3510,stat
3511,cs
3512,physics
3513,physics
3514,stat
3515,cs
3516,physics
3517,physics
3518,stat
3519,physics
3520,math
3521,stat
3522,cs
3523,cs
3524,math
3525,cs
3526,cs
3527,cs
3528,cs
3529,math
3530,physics
3531,cs
3532,physics
3533,physics
3534,cs
3535,math
3536,physics
3537,cs
3538,math
3539,math
3540,cs
3541,math
3542,physics
3543,math
3544,cs
3545,math
3546,cs
3547,cs
3548,math
3549,math
3550,physics
3551,math
3552,math
3553,stat
3554,physics
3555,stat
3556,math
3557,math
3558,math
3559,physics
3560,cs
3561,cs
3562,cs
3563,physics
3564,cs
3565,cs
3566,cs
3567,physics
3568,cs
3569,physics
3570,cs
3571,math
3572,cs
3573,math
3574,cs
3575,cs
3576,cs
3577,physics
3578,stat
3579,math
3580,physics
3581,cs
3582,cs
3583,cs
3584,cs
3585,physics
3586,physics
3587,math
3588,stat
3589,cs
3590,math
3591,physics
3592,math
3593,cs
3594,math
3595,math
3596,cs
3597,cs
3598,cs
3599,math
3600,math
3601,cs
3602,cs
3603,cs
3604,physics
3605,cs
3606,stat
3607,math
3608,cs
3609,cs
3610,cs
3611,physics
3612,math
3613,math
3614,math
3615,math
3616,math
3617,cs
3618,physics
3619,stat
3620,stat
3621,physics
3622,cs
3623,cs
3624,stat
3625,math
3626,math
3627,cs
3628,math
3629,math
3630,cs
3631,math
3632,math
3633,math
3634,cs
3635,math
3636,cs
3637,physics
3638,stat
3639,math
3640,physics
3641,cs
3642,stat
3643,cs
3644,cs
3645,math
3646,cs
3647,math
3648,math
3649,cs
3650,cs
3651,math
3652,math
3653,stat
3654,math
3655,math
3656,cs
3657,cs
3658,math
3659,physics
3660,math
3661,cs
3662,stat
3663,math
3664,cs
3665,math
3666,cs
3667,math
3668,cs
3669,math
3670,cs
3671,cs
3672,physics
3673,math
3674,cs
3675,cs
3676,cs
3677,cs
3678,math
3679,math
3680,stat
3681,stat
3682,math
3683,cs
3684,math
3685,math
3686,stat
3687,cs
3688,cs
3689,cs
3690,cs
3691,cs
3692,cs
3693,cs
3694,cs
3695,physics
3696,math
3697,math
3698,math
3699,cs
3700,stat
3701,physics
3702,stat
3703,math
3704,cs
3705,cs
3706,cs
3707,math
3708,physics
3709,math
3710,physics
3711,cs
3712,stat
3713,cs
3714,cs
3715,cs
3716,physics
3717,cs
3718,stat
3719,math
3720,cs
3721,cs
3722,cs
3723,cs
3724,cs
3725,physics
3726,math
3727,cs
3728,cs
3729,math
3730,math
3731,physics
3732,stat
3733,math
3734,cs
3735,cs
3736,math
3737,cs
3738,math
3739,physics
3740,math
3741,math
3742,math
3743,math
3744,physics
3745,physics
3746,math
3747,cs
3748,math
3749,cs
3750,physics
3751,cs
3752,stat
3753,cs
3754,cs
3755,cs
3756,math
3757,physics
3758,cs
3759,stat
3760,cs
3761,cs
3762,cs
3763,physics
3764,math
3765,math
3766,math
3767,math
3768,physics
3769,math
3770,math
3771,cs
3772,cs
3773,stat
3774,stat
3775,cs
3776,cs
3777,math
3778,math
3779,math
3780,physics
3781,math
3782,stat
3783,physics
3784,math
3785,math
3786,math
3787,stat
3788,cs
3789,cs
3790,math
3791,cs
3792,stat
3793,cs
3794,physics
3795,math
3796,cs
3797,stat
3798,cs
3799,cs
3800,cs
3801,stat
3802,stat
3803,cs
3804,cs
3805,cs
3806,physics
3807,math
3808,stat
3809,math
3810,cs
3811,cs
3812,cs
3813,math
3814,cs
3815,math
3816,cs
3817,cs
3818,cs
3819,cs
3820,stat
3821,physics
3822,cs
3823,cs
3824,cs
3825,cs
3826,math
3827,math
3828,physics
3829,physics
3830,math
3831,math
3832,math
3833,physics
3834,physics
3835,math
3836,physics
3837,math
3838,stat
3839,math
3840,math
3841,stat
3842,cs
3843,cs
3844,cs
3845,math
3846,math
3847,cs
3848,math
3849,cs
3850,cs
3851,math
3852,math
3853,math
3854,math
3855,math
3856,stat
3857,math
3858,physics
3859,cs
3860,cs
3861,cs
3862,physics
3863,stat
3864,math
3865,stat
3866,stat
3867,physics
3868,math
3869,cs
3870,cs
3871,stat
3872,physics
3873,cs
3874,cs
3875,cs
3876,cs
3877,cs
3878,cs
3879,cs
3880,cs
3881,cs
3882,physics
3883,stat
3884,cs
3885,cs
3886,math
3887,cs
3888,math
3889,math
3890,cs
3891,cs
3892,math
3893,stat
3894,math
3895,cs
3896,physics
3897,physics
3898,cs
3899,math
3900,math
3901,math
3902,cs
3903,cs
3904,cs
3905,cs
3906,cs
3907,cs
3908,physics
3909,math
3910,cs
3911,math
3912,cs
3913,stat
3914,cs
3915,physics
3916,physics
3917,cs
3918,stat
3919,stat
3920,cs
3921,physics
3922,physics
3923,physics
3924,physics
3925,math
3926,cs
3927,cs
3928,cs
3929,cs
3930,cs
3931,cs
3932,cs
3933,math
3934,math
3935,cs
3936,stat
3937,physics
3938,cs
3939,physics
3940,cs
3941,cs
3942,cs
3943,stat
3944,cs
3945,math
3946,physics
3947,cs
3948,math
3949,physics
3950,physics
3951,math
3952,cs
3953,stat
3954,cs
3955,stat
3956,cs
3957,cs
3958,math
3959,stat
3960,math
3961,cs
3962,cs
3963,cs
3964,cs
3965,math
3966,cs
3967,cs
3968,cs
3969,physics
3970,math
3971,stat
3972,math
3973,physics
3974,math
3975,cs
3976,cs
3977,math
3978,cs
3979,stat
3980,cs
3981,math
3982,math
3983,physics
3984,cs
3985,math
3986,cs
3987,math
3988,math
3989,math
3990,stat
3991,cs
3992,cs
3993,cs
3994,physics
3995,math
3996,math
3997,stat
3998,math
3999,physics
4000,math
4001,cs
4002,math
4003,math
4004,cs
4005,cs
4006,math
4007,math
4008,cs
4009,math
4010,math
4011,stat
4012,stat
4013,cs
4014,math
4015,cs
4016,math
4017,physics
4018,cs
4019,math
4020,physics
4021,stat
4022,physics
4023,cs
4024,cs
4025,stat
4026,stat
4027,physics
4028,cs
4029,math
4030,math
4031,math
4032,cs
4033,math
4034,cs
4035,physics
4036,cs
4037,cs
4038,physics
4039,cs
4040,cs
4041,cs
4042,math
4043,cs
4044,cs
4045,math
4046,math
4047,cs
4048,cs
4049,cs
4050,stat
4051,cs
4052,math
4053,cs
4054,cs
4055,physics
4056,math
4057,cs
4058,cs
4059,physics
4060,math
4061,cs
4062,stat
4063,cs
4064,cs
4065,physics
4066,math
4067,math
4068,cs
4069,cs
4070,cs
4071,cs
4072,cs
4073,cs
4074,cs
4075,cs
4076,cs
4077,math
4078,cs
4079,cs
4080,math
4081,stat
4082,cs
4083,physics
4084,cs
4085,cs
4086,cs
4087,math
4088,cs
4089,cs
4090,cs
4091,physics
4092,math
4093,math
4094,math
4095,math
4096,math
4097,math
4098,cs
4099,stat
4100,math
4101,cs
4102,physics
4103,stat
4104,cs
4105,stat
4106,math
4107,cs
4108,cs
4109,math
4110,cs
4111,math
4112,math
4113,stat
4114,stat
4115,cs
4116,physics
4117,cs
4118,cs
4119,cs
4120,math
4121,cs
4122,physics
4123,cs
4124,math
4125,cs
4126,physics
4127,cs
4128,math
4129,physics
4130,physics
4131,cs
4132,stat
4133,cs
4134,math
4135,physics
4136,cs
4137,cs
4138,math
4139,cs
4140,math
4141,cs
4142,physics
4143,cs
4144,cs
4145,cs
4146,cs
4147,cs
4148,stat
4149,cs
4150,math
4151,physics
4152,math
4153,math
4154,cs
4155,math
4156,math
4157,math
4158,cs
4159,math
4160,physics
4161,math
4162,cs
4163,cs
4164,math
4165,stat
4166,cs
4167,cs
4168,math
4169,cs
4170,cs
4171,cs
4172,math
4173,cs
4174,cs
4175,cs
4176,math
4177,math
4178,cs
4179,math
4180,cs
4181,cs
4182,cs
4183,stat
4184,math
4185,cs
4186,stat
4187,cs
4188,math
4189,physics
4190,physics
4191,math
4192,math
4193,math
4194,math
4195,math
4196,cs
4197,cs
4198,math
4199,physics
4200,math
4201,stat
4202,stat
4203,cs
4204,cs
4205,cs
4206,cs
4207,math
4208,math
4209,physics
4210,cs
4211,cs
4212,cs
4213,math
4214,cs
4215,cs
4216,cs
4217,cs
4218,math
4219,cs
4220,cs
4221,math
4222,cs
4223,math
4224,cs
4225,cs
4226,cs
4227,cs
4228,physics
4229,cs
4230,cs
4231,math
4232,physics
4233,math
4234,physics
4235,cs
4236,cs
4237,stat
4238,math
4239,cs
4240,cs
4241,physics
4242,cs
4243,cs
4244,cs
4245,cs
4246,cs
4247,physics
4248,cs
4249,cs
4250,physics
4251,math
4252,cs
4253,physics
4254,cs
4255,cs
4256,math
4257,cs
4258,math
4259,cs
4260,cs
4261,math
4262,math
4263,cs
4264,cs
4265,cs
4266,cs
4267,physics
4268,cs
4269,physics
4270,cs
4271,math
4272,cs
4273,cs
4274,cs
4275,math
4276,cs
4277,math
4278,cs
4279,math
4280,math
4281,cs
4282,physics
4283,cs
4284,cs
4285,stat
4286,physics
4287,math
4288,cs
4289,cs
4290,cs
4291,cs
4292,cs
4293,cs
4294,stat
4295,cs
4296,physics
4297,math
4298,physics
4299,cs
4300,cs
4301,stat
4302,cs
4303,physics
4304,cs
4305,math
4306,cs
4307,physics
4308,stat
4309,stat
4310,math
4311,stat
4312,cs
4313,cs
4314,math
4315,cs
4316,stat
4317,physics
4318,cs
4319,cs
4320,math
4321,math
4322,math
4323,cs
4324,stat
4325,math
4326,cs
4327,physics
4328,stat
4329,math
4330,math
4331,math
4332,stat
4333,cs
4334,cs
4335,math
4336,math
4337,stat
4338,math
4339,cs
4340,physics
4341,math
4342,cs
4343,math
4344,cs
4345,cs
4346,cs
4347,cs
4348,physics
4349,stat
4350,math
4351,math
4352,math
4353,math
4354,math
4355,math
4356,stat
4357,cs
4358,cs
4359,math
4360,cs
4361,physics
4362,cs
4363,cs
4364,cs
4365,math
4366,cs
4367,math
4368,stat
4369,cs
4370,physics
4371,cs
4372,math
4373,math
4374,math
4375,math
4376,cs
4377,cs
4378,stat
4379,cs
4380,physics
4381,cs
4382,cs
4383,cs
4384,math
4385,math
4386,cs
4387,physics
4388,cs
4389,math
4390,cs
4391,cs
4392,cs
4393,physics
4394,cs
4395,stat
4396,physics
4397,cs
4398,cs
4399,cs
4400,math
4401,math
4402,math
4403,cs
4404,math
4405,cs
4406,math
4407,math
4408,cs
4409,physics
4410,cs
4411,physics
4412,cs
4413,cs
4414,physics
4415,cs
4416,cs
4417,cs
4418,cs
4419,cs
4420,math
4421,math
4422,math
4423,math
4424,cs
4425,physics
4426,math
4427,cs
4428,cs
4429,cs
4430,math
4431,math
4432,math
4433,cs
4434,math
4435,cs
4436,cs
4437,cs
4438,cs
4439,physics
4440,cs
4441,cs
4442,cs
4443,cs
4444,cs
4445,cs
4446,math
4447,stat
4448,cs
4449,cs
4450,cs
4451,physics
4452,math
4453,physics
4454,cs
4455,math
4456,cs
4457,cs
4458,cs
4459,physics
4460,math
4461,cs
4462,stat
4463,cs
4464,cs
4465,math
4466,physics
4467,physics
4468,physics
4469,cs
4470,math
4471,math
4472,cs
4473,math
4474,cs
4475,math
4476,cs
4477,stat
4478,stat
4479,cs
4480,stat
4481,math
4482,cs
4483,math
4484,math
4485,stat
4486,math
4487,cs
4488,math
4489,stat
4490,stat
4491,cs
4492,math
4493,cs
4494,stat
4495,stat
4496,physics
4497,cs
4498,cs
4499,math
4500,cs
4501,cs
4502,math
4503,cs
4504,cs
4505,physics
4506,math
4507,cs
4508,math
4509,cs
4510,physics
4511,physics
4512,math
4513,physics
4514,math
4515,stat
4516,cs
4517,math
4518,cs
4519,stat
4520,stat
4521,physics
4522,cs
4523,cs
4524,math
4525,physics
4526,math
4527,math
4528,cs
4529,cs
4530,stat
4531,cs
4532,math
4533,cs
4534,cs
4535,math
4536,cs
4537,math
4538,math
4539,physics
4540,stat
4541,stat
4542,math
4543,cs
4544,cs
4545,cs
4546,stat
4547,math
4548,stat
4549,cs
4550,math
4551,physics
4552,cs
4553,math
4554,cs
4555,math
4556,cs
4557,cs
4558,cs
4559,math
4560,math
4561,math
4562,math
4563,cs
4564,cs
4565,physics
4566,math
4567,math
4568,stat
4569,physics
4570,cs
4571,cs
4572,cs
4573,cs
4574,cs
4575,cs
4576,cs
4577,cs
4578,stat
4579,math
4580,cs
4581,cs
4582,cs
4583,cs
4584,math
4585,cs
4586,cs
4587,cs
4588,math
4589,cs
4590,cs
4591,physics
4592,stat
4593,math
4594,cs
4595,cs
4596,cs
4597,physics
4598,math
4599,cs
4600,math
4601,cs
4602,cs
4603,stat
4604,math
4605,cs
4606,cs
4607,physics
4608,cs
4609,cs
4610,math
4611,physics
4612,cs
4613,math
4614,cs
4615,physics
4616,cs
4617,math
4618,cs
4619,cs
4620,math
4621,physics
4622,math
4623,cs
4624,math
4625,cs
4626,math
4627,physics
4628,math
4629,stat
4630,physics
4631,physics
4632,math
4633,stat
4634,stat
4635,cs
4636,physics
4637,math
4638,cs
4639,cs
4640,math
4641,math
4642,cs
4643,cs
4644,stat
4645,cs
4646,cs
4647,cs
4648,stat
4649,math
4650,cs
4651,cs
4652,math
4653,math
4654,math
4655,math
4656,math
4657,math
4658,math
4659,cs
4660,cs
4661,cs
4662,cs
4663,math
4664,stat
4665,physics
4666,cs
4667,cs
4668,stat
4669,math
4670,stat
4671,math
4672,cs
4673,math
4674,physics
4675,cs
4676,stat
4677,math
4678,cs
4679,cs
4680,cs
4681,math
4682,math
4683,math
4684,stat
4685,cs
4686,cs
4687,math
4688,cs
4689,math
4690,math
4691,stat
4692,cs
4693,math
4694,cs
4695,cs
4696,math
4697,math
4698,cs
4699,math
4700,math
4701,cs
4702,physics
4703,cs
4704,math
4705,math
4706,math
4707,cs
4708,cs
4709,cs
4710,cs
4711,math
4712,cs
4713,math
4714,physics
4715,cs
4716,stat
4717,cs
4718,math
4719,math
4720,physics
4721,physics
4722,cs
4723,cs
4724,cs
4725,math
4726,math
4727,physics
4728,cs
4729,cs
4730,math
4731,math
4732,math
4733,cs
4734,cs
4735,stat
4736,math
4737,stat
4738,physics
4739,math
4740,math
4741,physics
4742,physics
4743,physics
4744,cs
4745,math
4746,cs
4747,physics
4748,math
4749,cs
4750,cs
4751,cs
4752,cs
4753,cs
4754,math
4755,cs
4756,math
4757,cs
4758,stat
4759,stat
4760,cs
4761,physics
4762,math
4763,cs
4764,math
4765,cs
4766,math
4767,stat
4768,cs
4769,cs
4770,math
4771,physics
4772,physics
4773,stat
4774,cs
4775,physics
4776,cs
4777,physics
4778,cs
4779,math
4780,cs
4781,stat
4782,cs
4783,math
4784,math
4785,math
4786,cs
4787,cs
4788,stat
4789,cs
4790,cs
4791,cs
4792,math
4793,physics
4794,cs
4795,cs
4796,cs
4797,physics
4798,math
4799,cs
4800,stat
4801,math
4802,cs
4803,cs
4804,cs
4805,cs
4806,cs
4807,physics
4808,stat
4809,physics
4810,stat
4811,math
4812,cs
4813,physics
4814,physics
4815,cs
4816,math
4817,math
4818,math
4819,math
4820,stat
4821,math
4822,physics
4823,math
4824,math
4825,cs
4826,cs
4827,cs
4828,stat
4829,cs
4830,cs
4831,cs
4832,cs
4833,cs
4834,math
